business_day,hour_business,ds,deviation_up_prob,deviation_down_prob,deviation_large_abs_prob,deviation_risk_score,spike_prob,extreme_spike_prob,spike_risk_score,negative_prob,deep_negative_prob,negative_risk_score,risk_feature_version,metric_alignment_status
2026-02-16,12,2026-02-16 12:00:00,0.0009033070372687,0.0001528688751011,0.0013949663164579,4.738590457732507e-05,0.001018999420966,0.0001895519612113,0.0116226203906665,0.871456880050478,0.0001001744816899,0.261479628418293,v1.0.0,PASS
2026-02-16,13,2026-02-16 13:00:00,0.0008409932995648,0.0001210807079374,0.0016337896282132,5.200944404018677e-05,0.001018999420966,0.0001895405350553,0.0115380161474094,0.8766214227153573,9.147800360793035e-05,0.26302730294934,v1.0.0,PASS
2026-02-16,14,2026-02-16 14:00:00,0.0008562049193878,0.0001238505945765,0.0014996855212757,4.87911987830344e-05,0.0010738497730626,0.0008914571933354,0.0140854224648564,0.8167443739444242,6.36548644367682e-05,0.2450514463393059,v1.0.0,PASS
2026-02-16,15,2026-02-16 15:00:00,0.0022874999487696,0.0001006119618781,0.0032088984427398,3.6502342523708016e-05,0.0015987757579306,0.0009367237870621,0.0149565571438074,0.8032691988409024,0.0001046587896905,0.2410280077586257,v1.0.0,PASS
2026-02-16,16,2026-02-16 16:00:00,0.1041606214531706,8.378246974532714e-05,0.1231200359147333,0.0210384954202652,0.0017497452827206,0.0023530643891373,0.0322224618596945,0.5409991664909579,0.0001046587896905,0.1623462085609744,v1.0.0,PASS
2026-02-16,17,2026-02-16 17:00:00,0.1544248141510526,0.0532548649770426,0.3758027587168188,0.1093291320662187,0.0394230494444918,0.0119176342970045,0.0340626080142627,0.0084258369398016,9.871145407924816e-05,0.0088948170877024,v1.0.0,PASS
2026-02-16,18,2026-02-16 18:00:00,0.2626497877122414,0.0014464765699866,0.1675688766743537,0.0893267554910957,0.4409152108708807,0.0194961304255981,0.1544792503025288,8.396782598155532e-05,9.871145407924816e-05,0.0033487343917022,v1.0.0,PASS
2026-02-16,19,2026-02-16 19:00:00,0.2100729196013669,0.010224720175407,0.0564775098648277,0.0439946333749164,0.5588218274379538,0.0152287029208858,0.1818890911345691,0.0001028916706499,9.871145407924816e-05,0.0057483055517933,v1.0.0,PASS
2026-02-16,20,2026-02-16 20:00:00,0.1530531247515821,0.0202743345723282,0.1032368455560708,0.0255637060702954,0.6439341558490923,0.0167853232254949,0.2109609286461696,0.0001058079402241,9.871145407924816e-05,0.0053884106383114,v1.0.0,PASS
2026-02-16,21,2026-02-16 21:00:00,0.1518531969986475,0.0265962391920998,0.0861155396038445,0.0077448992719263,0.5459204662755855,0.0167853232254949,0.1797882768688464,0.0001004680225342,9.871145407924816e-05,0.0059661536883584,v1.0.0,PASS
2026-02-16,22,2026-02-16 22:00:00,0.1447296152800112,0.0432520430210078,0.1924696599631321,0.0122784414202102,0.8220087408196683,0.030998324165206,0.2708677749617056,9.531892751602706e-05,6.0037476105252345e-05,0.0081415428370623,v1.0.0,PASS
2026-02-16,23,2026-02-16 23:00:00,0.0640145773842316,0.0643072784219655,0.0589363762703856,0.0012342446680384,0.749030487786691,0.0411050398977191,0.2617937086735889,0.0001137709514717,9.147800360793035e-05,0.0062367046756811,v1.0.0,PASS
2026-02-16,24,2026-02-17 00:00:00,0.0465108140040864,0.1327029736426863,0.0758187472090891,0.0098671693497591,0.6691149814942793,0.0385073454241693,0.2227557271329687,0.000106219859961,9.147800360793035e-05,0.0102481590852371,v1.0.0,PASS
2026-02-17,1,2026-02-17 01:00:00,0.0559439550114631,0.0186407960220894,0.0436745194895276,0.0023534142691308,0.5342454513456716,0.0400196237639205,0.179317377594072,0.0010840633009505,9.147800360793035e-05,0.0047293322712594,v1.0.0,PASS
2026-02-17,2,2026-02-17 02:00:00,0.0379492605168323,0.010585576418356,0.086930187756626,0.000577941256418,0.2330552989727801,0.0048931069533812,0.0730904091526702,8.45740408018416e-05,9.147800360793035e-05,0.0032280359009726,v1.0.0,PASS
2026-02-17,3,2026-02-17 03:00:00,0.0255465946035917,0.0047952278992094,0.1041868625655965,0.0075728419735258,0.0859313112372095,0.0015355588911359,0.0285827632088465,0.0005746247965991,9.147800360793035e-05,0.0057815960558361,v1.0.0,PASS
2026-02-17,4,2026-02-17 04:00:00,0.0593598980840767,0.0060014161471894,0.0410411418260342,0.0043422591050013,0.2240096827713005,0.0326785683767761,0.0820611020653948,0.0001278936302822,9.147800360793035e-05,0.0008668545697359,v1.0.0,PASS
